quality_4,quality_3,Row_composition_average,Period_composition_average,Electronegativity_difference,ThermalConductivity_difference,SpaceGroupNumber_composition_average,Column_composition_average,SpecificHeatCapacity_composition_average,ShearModulus_difference,BCCvolume_padiff_difference,Group_composition_average,BCCvolume_padiff_arithmetic_average,ThermalExpansionCoefficient_composition_average,HeatCapacityMass_composition_average,ElectricalConductivity_difference,ThermalExpansionCoefficient_difference,BCCfermi_composition_average,NpValence_composition_average,MendeleevNumber_arithmetic_average,AtomicNumber_composition_average,MeltingT_difference,MendeleevNumber_difference,Group_difference,BCCvolume_padiff_composition_average
1.0,0.0,3.14,3.14,0.3299999999999998,229.18,221.58,12.36,0.8353,52.0,0.417586207,12.36,0.219137931,22.034,0.83268,37.2,10.1,7.594142322400001,0.86,61.0,14.88,834.53,21.0,6.0,0.39879655172
1.0,0.0,3.14,3.14,0.3299999999999998,229.18,221.12,12.4,0.8341200000000001,52.0,0.417586207,12.4,0.219137931,21.86,0.83152,37.2,10.1,7.5654517636,0.86,61.0,14.92,834.53,21.0,6.0,0.40224827586
1.0,0.0,3.12,3.12,0.3299999999999998,229.18,222.66,12.4,0.84606,52.0,0.417586207,12.4,0.219137931,22.410000000000004,0.84336,37.2,10.1,7.6553060548,0.88,61.0,14.56,834.53,21.0,6.0,0.4002448275799999
1.0,0.0,3.1,3.1,0.3299999999999998,229.18,223.74,12.44,0.85682,52.0,0.417586207,12.44,0.219137931,22.786,0.85404,37.2,10.1,7.7164697872,0.9,61.0,14.239999999999998,834.53,21.0,6.0,0.40169310344
1.0,0.0,3.1000000000000005,3.1000000000000005,0.3299999999999998,229.18,223.28,12.48,0.8556400000000001,52.0,0.417586207,12.48,0.219137931,22.612,0.85288,37.2,10.1,7.6877792284,0.9,61.0,14.28,834.53,21.0,6.0,0.40514482758
1.0,0.0,3.08,3.08,0.06,229.18,224.36,12.52,0.8664,52.0,0.417586207,12.52,0.2312068965,22.988000000000003,0.86356,37.2,1.400000000000002,7.748942960799999,0.92,62.5,13.96,585.53,21.0,6.0,0.40659310344
1.0,0.0,3.08,3.08,0.3299999999999998,229.18,223.9,12.56,0.86522,52.0,0.417586207,12.56,0.219137931,22.814000000000004,0.8623999999999999,37.2,10.1,7.720252401999999,0.92,61.0,14.0,834.53,21.0,6.0,0.41004482758
1.0,0.0,3.06,3.06,0.2999999999999998,146.3,225.0,12.82,0.8726400000000001,50.0,0.43,12.82,0.225,22.518,0.8698199999999999,23.1,9.7,7.6039765654,0.94,67.0,13.9,794.53,12.0,3.0,0.4141999999999999
1.0,0.0,3.06,3.06,0.2999999999999998,146.3,224.38,12.8,0.8721800000000001,50.0,0.43,12.8,0.215,22.510000000000005,0.8693599999999999,23.1,10.1,7.624869010000001,0.94,64.0,13.880000000000004,834.53,15.0,4.0,0.4179
1.0,0.0,3.06,3.06,0.2999999999999998,146.3,223.76,12.78,0.87172,50.0,0.43,12.78,0.215,22.502,0.8688999999999999,23.1,10.1,7.645761454600001,0.94,64.0,13.86,834.53,15.0,4.0,0.4215999999999999
1.0,0.0,3.04,3.04,0.2999999999999998,146.3,225.0,12.88,0.8817600000000001,50.0,0.43,12.88,0.225,22.712000000000003,0.87888,23.1,9.7,7.657342183600001,0.96,67.0,13.6,794.53,12.0,3.0,0.4228
1.0,0.0,3.04,3.04,0.2999999999999998,146.3,224.38,12.86,0.8813000000000001,50.0,0.43,12.86,0.215,22.704000000000004,0.87842,23.1,10.1,7.678234628200001,0.96,64.0,13.58,834.53,15.0,4.0,0.4265
1.0,0.0,3.02,3.02,0.2999999999999998,146.3,225.0,12.94,0.89088,50.0,0.43,12.94,0.225,22.906,0.8879400000000001,23.1,9.7,7.7107078018,0.98,67.0,13.3,794.53,12.0,3.0,0.4313999999999999
1.0,0.0,3.35,3.35,0.3999999999999997,177.1,225.8,11.749999999999998,0.7228,89.0,0.46,11.749999999999998,-1.255,16.85,0.72085,37.699997,18.200000000000003,7.299062640999999,0.95,67.0,18.05,1246.53,30.0,8.0,-0.3457499999999999
1.0,0.0,3.1900000000000004,3.1900000000000004,0.2899999999999998,143.3,226.2,11.89,0.77031,89.0,0.46,11.89,-1.8033333333333328,15.132,0.77118,37.6996,20.5,8.2776126547,1.03,66.66666666666666,15.31,1246.53,29.0,8.0,-1.0268
1.0,0.0,3.18,3.18,0.2899999999999998,143.3,226.16,11.96,0.7748200000000001,89.0,0.46,11.96,-1.8033333333333328,15.314,0.77566,37.6996,20.5,8.2754829622,1.04,66.66666666666666,15.2,1246.53,29.0,8.0,-1.0222
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.2,11.8,0.7698,89.0,0.46,11.8,-1.8033333333333328,15.36,0.7704,37.6996,20.5,8.236735522,1.0,66.66666666666666,15.4,1246.53,29.0,8.0,-0.906
1.0,0.0,3.21,3.21,0.2899999999999998,143.3,226.2,11.71,0.7692899999999999,89.0,0.46,11.71,-1.8033333333333328,15.588,0.76962,37.6996,20.5,8.1958583893,0.97,66.66666666666666,15.489999999999998,1246.53,29.0,8.0,-0.7851999999999999
1.0,0.0,3.19,3.19,0.2899999999999998,143.3,226.14,11.86,0.7763100000000001,89.0,0.46,11.86,-1.8033333333333328,15.747,0.77673,37.6996,20.5,8.2131024169,1.0,66.66666666666666,15.28,1246.53,29.0,8.0,-0.8387
1.0,0.0,3.19,3.19,0.2899999999999998,143.3,226.12,11.85,0.7783100000000001,89.0,0.46,11.85,-1.8033333333333328,15.952000000000002,0.77858,37.6996,20.5,8.1915990043,0.99,66.66666666666666,15.27,1246.53,29.0,8.0,-0.7759999999999999
1.0,0.0,3.16,3.16,0.0499999999999998,143.3,225.64,11.88,0.8278400000000001,89.0,0.46,11.88,0.21,20.188,0.82532,29.800000000000004,18.200000000000003,7.798148500000001,0.84,61.0,14.76,1246.53,24.0,7.0,0.3664
1.0,0.0,3.15,3.15,0.0499999999999998,143.3,225.6,11.95,0.83235,89.0,0.46,11.95,0.21,20.37,0.8298000000000001,29.800000000000004,18.200000000000003,7.796018807499999,0.85,61.0,14.65,1246.53,24.0,7.0,0.371
1.0,0.0,3.14,3.14,0.0499999999999998,143.3,225.56,12.02,0.83686,89.0,0.46,12.02,0.21,20.552,0.83428,29.800000000000004,18.200000000000003,7.793889115,0.86,61.0,14.54,1246.53,24.0,7.0,0.3756
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.5,11.95,0.7398,89.0,0.46,11.95,-1.8033333333333328,12.285,0.74265,37.6996,20.5,8.559286710999999,1.15,66.66666666666666,15.55,1246.53,29.0,8.0,-1.8465000000000005
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.3,11.85,0.7598,89.0,0.46,11.85,-1.8033333333333328,14.335,0.7611500000000001,37.6996,20.5,8.344252585,1.05,66.66666666666666,15.45,1246.53,29.0,8.0,-1.2195
1.0,0.0,3.25,3.25,0.2899999999999998,143.3,226.4,11.45,0.74725,89.0,0.46,11.45,-1.8033333333333328,14.45,0.748,37.6996,20.5,8.247383984499999,0.95,66.66666666666666,15.95,1246.53,29.0,8.0,-0.929
1.0,0.0,3.23,3.23,0.2899999999999998,143.3,226.32,11.59,0.75627,89.0,0.46,11.59,-1.8033333333333328,14.814,0.75696,37.6996,20.5,8.2431245995,0.97,66.66666666666666,15.73,1246.53,29.0,8.0,-0.9198
1.0,0.0,3.28,3.28,0.2899999999999998,143.3,226.42,11.19,0.7437199999999999,89.0,0.46,11.19,-1.8033333333333328,14.929,0.7438100000000001,37.6996,20.5,8.146255999,0.8699999999999999,66.66666666666666,16.23,1246.53,29.0,8.0,-0.6293
1.0,0.0,3.05,3.05,0.2899999999999998,143.3,225.9,13.0,0.80745,89.0,0.46,13.0,-1.8033333333333328,15.015,0.80985,37.6996,20.5,8.5273413235,1.2999999999999998,66.66666666666666,13.9,1246.53,29.0,8.0,-1.7775000000000003
1.0,0.0,3.3,3.3,0.2899999999999998,143.3,226.4,11.0,0.7447000000000001,89.0,0.46,11.0,-1.8033333333333328,15.59,0.7441,37.6996,20.5,8.042998321,0.8,66.66666666666666,16.4,1246.53,29.0,8.0,-0.3249999999999999
1.0,0.0,3.25,3.25,0.2899999999999998,143.3,226.2,11.35,0.76725,89.0,0.46,11.35,-1.8033333333333328,16.500000000000004,0.7665,37.6996,20.5,8.0323498585,0.8500000000000001,66.66666666666666,15.85,1246.53,29.0,8.0,-0.3019999999999999
1.0,0.0,3.0500000000000003,3.0500000000000003,0.2899999999999998,143.3,225.7,12.9,0.82745,89.0,0.46,12.9,-1.8033333333333328,17.065,0.82835,37.6996,20.5,8.312307197500001,1.2,66.66666666666666,13.8,1246.53,29.0,8.0,-1.1505
1.0,0.0,3.25,3.25,0.2899999999999998,143.3,226.1,11.3,0.77725,89.0,0.46,11.3,-1.8033333333333328,17.525000000000002,0.7757499999999999,37.6996,20.5,7.924832795499999,0.7999999999999999,66.66666666666666,15.8,1246.53,29.0,8.0,0.0115
1.0,0.0,3.0500000000000003,3.0500000000000003,0.2899999999999998,143.3,225.6,12.85,0.83745,89.0,0.46,12.85,-1.8033333333333328,18.09,0.8376,37.6996,20.5,8.2047901345,1.15,66.66666666666666,13.75,1246.53,29.0,8.0,-0.837
1.0,0.0,3.0500000000000003,3.0500000000000003,0.2899999999999998,143.3,225.5,12.8,0.8474499999999999,89.0,0.46,12.8,-1.8033333333333328,19.115,0.84685,37.6996,20.5,8.0972730715,1.1,66.66666666666666,13.7,1246.53,29.0,8.0,-0.5235000000000001
1.0,0.0,3.2,3.2,0.0499999999999998,143.3,225.8,11.6,0.8098,89.0,0.46,11.6,0.21,19.46,0.8074,29.800000000000004,18.200000000000003,7.806667269999999,0.8,61.0,15.2,1246.53,24.0,7.0,0.348
1.0,0.0,3.1900000000000004,3.1900000000000004,0.0499999999999998,143.3,225.76,11.67,0.8143100000000001,89.0,0.46,11.67,0.21,19.642000000000003,0.8118799999999999,29.800000000000004,18.200000000000003,7.8045375775,0.81,61.0,15.09,1246.53,24.0,7.0,0.3525999999999999
1.0,0.0,3.1700000000000004,3.1700000000000004,0.0499999999999998,143.3,225.68,11.81,0.82333,89.0,0.46,11.81,0.21,20.006,0.8208400000000001,29.800000000000004,18.200000000000003,7.800278192499999,0.83,61.0,14.87,1246.53,24.0,7.0,0.3618
1.0,0.0,3.04,3.04,0.0499999999999998,143.3,225.16,12.72,0.8819600000000001,89.0,0.46,12.72,0.21,22.372000000000003,0.87908,29.800000000000004,18.200000000000003,7.772592190000001,0.96,61.0,13.44,1246.53,24.0,7.0,0.4216
1.0,0.0,3.1500000000000004,3.1500000000000004,0.2899999999999998,143.3,226.4,12.35,0.7523500000000001,89.0,0.46,12.35,-1.8033333333333328,12.169999999999998,0.7558,37.6996,20.5,8.656155311500001,1.25,66.66666666666666,15.05,1246.53,29.0,8.0,-2.137
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.24,11.82,0.7658,89.0,0.46,11.82,-1.8033333333333328,14.950000000000005,0.7667,37.6996,20.5,8.2797423472,1.02,66.66666666666666,15.42,1246.53,29.0,8.0,-1.0314
1.0,0.0,3.25,3.25,0.2899999999999998,143.3,226.3,11.4,0.75725,89.0,0.46,11.4,-1.8033333333333328,15.475,0.75725,37.6996,20.5,8.1398669215,0.8999999999999999,66.66666666666666,15.9,1246.53,29.0,8.0,-0.6155
1.0,0.0,3.15,3.15,0.2899999999999998,143.3,226.04,12.17,0.7883500000000001,89.0,0.46,12.17,-1.8033333333333328,15.860000000000005,0.7891,37.6996,20.5,8.2690938847,1.07,66.66666666666666,14.87,1246.53,29.0,8.0,-1.0084
1.0,0.0,3.15,3.15,0.2899999999999998,143.3,226.0,12.15,0.79235,89.0,0.46,12.15,-1.8033333333333328,16.27,0.7928,37.6996,20.5,8.2260870595,1.05,66.66666666666666,14.849999999999998,1246.53,29.0,8.0,-0.8829999999999999
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.1,11.749999999999998,0.7797999999999999,89.0,0.46,11.749999999999998,-1.8033333333333328,16.385,0.77965,37.6996,20.5,8.129218458999999,0.95,66.66666666666666,15.35,1246.53,29.0,8.0,-0.5925
1.0,0.0,3.1500000000000004,3.1500000000000004,0.2899999999999998,143.3,225.94,12.12,0.79835,89.0,0.46,12.12,-1.8033333333333328,16.885,0.7983500000000001,37.6996,20.5,8.161576821699999,1.02,66.66666666666666,14.82,1246.53,29.0,8.0,-0.6949
1.0,0.0,3.1,3.1,0.2899999999999998,143.3,225.8,12.5,0.8149000000000001,89.0,0.46,12.5,-1.8033333333333328,17.18,0.8152,37.6996,20.5,8.215438597,1.1,66.66666666666666,14.3,1246.53,29.0,8.0,-0.8599999999999999
1.0,0.0,3.1500000000000004,3.1500000000000004,0.2899999999999998,143.3,225.9,12.1,0.80235,89.0,0.46,12.1,-1.8033333333333328,17.295,0.80205,37.6996,20.5,8.1185699965,1.0,66.66666666666666,14.8,1246.53,29.0,8.0,-0.5695000000000001
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,226.0,11.7,0.7898000000000001,89.0,0.46,11.7,-1.8033333333333328,17.410000000000004,0.7888999999999999,37.6996,20.5,8.021701396,0.8999999999999999,66.66666666666666,15.3,1246.53,29.0,8.0,-0.2789999999999999
1.0,0.0,3.1,3.1,0.2899999999999998,143.3,225.7,12.45,0.8249000000000001,89.0,0.46,12.45,-1.8033333333333328,18.205,0.8244500000000001,37.6996,20.5,8.107921534,1.05,66.66666666666666,14.25,1246.53,29.0,8.0,-0.5465
1.0,0.0,3.15,3.15,0.2899999999999998,143.3,225.8,12.05,0.8123500000000001,89.0,0.46,12.05,-1.8033333333333328,18.32,0.8113000000000001,37.6996,20.5,8.0110529335,0.95,66.66666666666666,14.75,1246.53,29.0,8.0,-0.2559999999999999
1.0,0.0,3.2,3.2,0.2899999999999998,143.3,225.9,11.65,0.7998000000000001,89.0,0.46,11.65,-1.8033333333333328,18.435,0.79815,37.6996,20.5,7.914184333,0.85,66.66666666666666,15.25,1246.53,29.0,8.0,0.0345
1.0,0.0,3.1,3.1,0.2899999999999998,143.3,225.6,12.4,0.8349,89.0,0.46,12.4,-1.8033333333333328,19.23,0.8337000000000001,37.6996,20.5,8.000404471,1.0,66.66666666666666,14.2,1246.53,29.0,8.0,-0.2329999999999999
1.0,0.0,3.05,3.05,0.2899999999999998,143.3,225.4,12.750000000000002,0.85745,89.0,0.46,12.750000000000002,-1.8033333333333328,20.140000000000004,0.8561000000000001,37.6996,20.5,7.9897560085,1.05,66.66666666666666,13.65,1246.53,29.0,8.0,-0.2099999999999999
1.0,0.0,3.1,3.1,0.2899999999999998,143.3,225.5,12.35,0.8449000000000001,89.0,0.46,12.35,-1.8033333333333328,20.255,0.8429500000000001,37.6996,20.5,7.892887408,0.95,66.66666666666666,14.15,1246.53,29.0,8.0,0.0805
1.0,0.0,3.1,3.1,0.2899999999999998,143.3,225.44,12.32,0.8509000000000001,89.0,0.46,12.32,-1.8033333333333328,20.87,0.8485000000000001,37.6996,20.5,7.8283771702,0.92,66.66666666666666,14.12,1246.53,29.0,8.0,0.2686
1.0,0.0,3.12,3.12,0.0499999999999998,143.3,225.48,12.16,0.8458800000000001,89.0,0.46,12.16,0.21,20.916000000000004,0.8432400000000001,29.800000000000004,18.200000000000003,7.78962973,0.88,61.0,14.32,1246.53,24.0,7.0,0.3848
1.0,0.0,3.0500000000000003,3.0500000000000003,0.2899999999999998,143.3,225.3,12.7,0.86745,89.0,0.46,12.7,-1.8033333333333328,21.165,0.86535,37.6996,20.5,7.8822389455,1.0,66.66666666666666,13.599999999999998,1246.53,29.0,8.0,0.1035
1.0,0.0,3.1,3.1,0.0499999999999998,143.3,225.4,12.3,0.8549000000000001,89.0,0.46,12.3,0.21,21.28,0.8522000000000001,29.800000000000004,18.200000000000003,7.785370345,0.9,61.0,14.1,1246.53,24.0,7.0,0.394
1.0,0.0,3.08,3.08,0.0499999999999998,143.3,225.32,12.44,0.8639199999999999,89.0,0.46,12.44,0.21,21.644,0.8611599999999999,29.800000000000004,18.200000000000003,7.781110959999999,0.92,61.0,13.88,1246.53,24.0,7.0,0.4032
1.0,0.0,3.06,3.06,0.0499999999999998,143.3,225.24,12.58,0.87294,89.0,0.46,12.58,0.21,22.008000000000003,0.8701199999999999,29.800000000000004,18.200000000000003,7.776851575,0.94,61.0,13.66,1246.53,24.0,7.0,0.4124
1.0,0.0,3.5900000000000003,3.5900000000000003,0.71,225.6,219.62,10.95,0.7496499999999999,68.0,0.81,10.95,0.0233333333333333,19.313,0.7477,36.3,17.900000000000002,6.9588120059,0.77,47.66666666666666,21.75,877.53,58.0,10.0,0.2722
1.0,0.0,3.82,3.82,0.71,225.6,218.39,10.05,0.6780700000000001,68.0,0.81,10.05,0.0233333333333333,17.514,0.67661,36.3,17.900000000000002,6.6483521582,0.64,47.66666666666666,25.04,877.53,58.0,10.0,0.1965
1.0,0.0,3.75,3.75,0.71,225.6,219.4,10.249999999999998,0.69035,68.0,0.81,10.249999999999998,0.0233333333333333,17.825,0.6888,36.3,17.900000000000002,6.745372627499999,0.65,47.66666666666666,23.95,877.53,58.0,10.0,0.212
1.0,0.0,3.69,3.69,0.71,225.6,220.02,10.45,0.7045500000000001,68.0,0.81,10.45,0.0233333333333333,18.183,0.7029000000000001,36.3,17.900000000000002,6.8275540069,0.67,47.66666666666666,23.05,877.53,58.0,10.0,0.2282
1.0,0.0,3.63,3.63,0.71,225.6,220.21,10.7,0.72518,68.0,0.81,10.7,0.0233333333333333,18.701,0.7233900000000001,36.3,17.900000000000002,6.9080220963,0.71,47.66666666666666,22.21,877.53,58.0,10.0,0.2495
1.0,0.0,3.8,3.8,0.71,225.6,219.6,10.0,0.6678000000000001,68.0,0.81,10.0,0.0233333333333333,17.259999999999998,0.6664,36.3,17.900000000000002,6.679743628,0.6,47.66666666666666,24.6,877.53,58.0,10.0,0.19
1.0,0.0,3.65,3.65,0.71,225.6,221.15,10.499999999999998,0.7032999999999999,68.0,0.81,10.499999999999998,0.0233333333333333,18.155,0.70165,36.3,17.900000000000002,6.885197076499999,0.65,47.66666666666666,22.35,877.53,58.0,10.0,0.2305
1.0,0.0,3.86,3.86,0.71,225.6,218.55,9.85,0.66003,68.0,0.81,9.85,0.0233333333333333,17.061999999999998,0.65869,36.3,17.900000000000002,6.5958489586,0.6,47.66666666666666,25.56,877.53,58.0,10.0,0.1789
1.0,0.0,3.9,3.9,0.71,225.6,217.85,9.75,0.65485,68.0,0.81,9.75,0.0233333333333333,16.93,0.6535500000000001,36.3,17.900000000000002,6.539919179,0.6,47.66666666666666,26.2,877.53,58.0,10.0,0.1715
1.0,0.0,3.85,3.85,0.71,225.6,217.65,10.0,0.6774,68.0,0.81,10.0,0.0233333333333333,17.495,0.67595,36.3,17.900000000000002,6.605548178499999,0.65,47.66666666666666,25.55,877.53,58.0,10.0,0.1935
1.0,0.0,3.5,3.5,0.71,225.6,222.7,11.0,0.7388,68.0,0.81,11.0,0.0233333333333333,19.05,0.7369,36.3,17.900000000000002,7.090650525,0.7,47.66666666666666,20.1,877.53,58.0,10.0,0.271
1.0,0.0,3.6,3.6,0.71,225.6,220.95,10.749999999999998,0.72585,68.0,0.81,10.749999999999998,0.0233333333333333,18.72,0.7240500000000001,36.3,17.900000000000002,6.950826075999999,0.7,47.66666666666666,21.7,877.53,58.0,10.0,0.2525
1.0,0.0,3.7,3.7,0.71,225.6,219.2,10.5,0.7129000000000001,68.0,0.81,10.5,0.0233333333333333,18.39,0.7112,36.3,17.900000000000002,6.811001627,0.7,47.66666666666666,23.3,877.53,58.0,10.0,0.2339999999999999
1.0,0.0,3.875,3.875,0.71,225.6,217.75,9.875,0.666125,68.0,0.81,9.875,0.0233333333333333,17.212500000000002,0.6647500000000001,36.3,17.900000000000002,6.57273367875,0.625,47.66666666666666,25.875,877.53,58.0,10.0,0.1825
1.0,0.0,3.885,3.885,0.71,225.6,217.575,9.85,0.66483,68.0,0.81,9.85,0.0233333333333333,17.1795,0.6634650000000001,36.3,17.900000000000002,6.55875123385,0.625,47.66666666666666,26.035,877.53,58.0,10.0,0.18065
1.0,0.0,5.6,5.6,0.7999999999999998,387.5,200.2,4.6,0.2289999999999999,34.0,0.5625,4.6,0.29125,7.46,0.233,58.8,11.3,7.09571006,0.0,38.5,51.4,164.76999999999998,51.0,8.0,0.4599999999999999
1.0,0.0,5.2,5.2,0.7999999999999998,387.5,206.4,6.2,0.268,34.0,0.5625,6.2,0.29125,9.72,0.271,58.8,11.3,6.416467470000001,0.0,38.5,45.8,164.76999999999998,51.0,8.0,0.3475
1.0,0.0,5.0,5.0,0.7999999999999998,387.5,209.5,7.0,0.2875,34.0,0.5625,7.0,0.29125,10.85,0.29,58.8,11.3,6.076846175,0.0,38.5,43.0,164.76999999999998,51.0,8.0,0.29125
1.0,0.0,5.7,5.7,0.51,223.5,197.1,4.0,0.261,12.0,0.1325,4.0,0.50625,6.99,0.2652,35.800000000000004,17.900000000000002,7.773864727,0.1,43.0,52.6,259.53,60.0,10.0,0.55925
1.0,0.0,5.5,5.5,0.7999999999999998,387.5,200.2,4.800000000000001,0.2804999999999999,34.0,0.5625,4.800000000000001,0.3408333333333333,8.120000000000001,0.2842,58.8,17.900000000000002,7.434243432,0.1,50.0,49.8,424.3,60.0,10.0,0.503
1.0,0.0,4.699999999999999,4.699999999999999,0.7999999999999998,387.5,212.6,8.0,0.3585,34.0,0.5625,8.0,0.3408333333333333,12.64,0.3602,58.8,17.900000000000002,6.075758252,0.1,50.0,38.6,424.3,60.0,10.0,0.2779999999999999
1.0,0.0,4.5,4.5,0.7999999999999998,387.5,215.7,8.799999999999999,0.378,34.0,0.5625,8.799999999999999,0.3408333333333333,13.77,0.3792,58.8,17.900000000000002,5.736136957,0.1,50.0,35.8,424.3,60.0,10.0,0.22175
1.0,0.0,4.3,4.3,0.7999999999999998,387.5,218.8,9.6,0.3975,34.0,0.5625,9.6,0.3408333333333333,14.900000000000002,0.3982,58.8,17.900000000000002,5.3965156620000005,0.1,50.0,33.0,424.3,60.0,10.0,0.1654999999999999
1.0,0.0,4.1,4.1,0.7999999999999998,387.5,221.9,10.400000000000002,0.417,34.0,0.5625,10.400000000000002,0.3408333333333333,16.03,0.4172,58.8,17.900000000000002,5.056894367,0.1,50.0,30.2,424.3,60.0,10.0,0.10925
1.0,0.0,4.1,4.1,0.7999999999999998,387.5,218.8,10.0,0.5005000000000001,34.0,0.5625,10.0,0.3408333333333333,16.22,0.5006,58.8,17.900000000000002,6.073582406,0.3,50.0,29.8,424.3,60.0,10.0,0.2515
1.0,0.0,3.9,3.9,0.7999999999999998,387.5,221.9,10.8,0.52,34.0,0.5625,10.8,0.3408333333333333,17.349999999999998,0.5196,58.8,17.900000000000002,5.733961111,0.3,50.0,27.0,424.3,60.0,10.0,0.19525
1.0,0.0,4.2,4.2,0.7999999999999998,387.5,215.7,9.4,0.5325,34.0,0.5625,9.4,0.3408333333333333,15.750000000000002,0.5328,58.8,17.900000000000002,6.751737073,0.4,50.0,31.0,424.3,60.0,10.0,0.35075
1.0,0.0,4.0,4.0,0.7999999999999998,387.5,218.8,10.2,0.552,34.0,0.5625,10.2,0.3408333333333333,16.88,0.5518000000000001,58.8,17.900000000000002,6.412115778,0.4,50.0,28.200000000000003,424.3,60.0,10.0,0.2945
1.0,0.0,4.3,4.3,0.7999999999999998,387.5,212.6,8.799999999999999,0.5645,34.0,0.5625,8.799999999999999,0.3408333333333333,15.28,0.565,58.8,17.900000000000002,7.429891739999999,0.5,50.0,32.2,424.3,60.0,10.0,0.4499999999999999
1.0,0.0,4.1,4.1,0.7999999999999998,387.5,215.7,9.6,0.5840000000000001,34.0,0.5625,9.6,0.3408333333333333,16.41,0.584,58.8,17.900000000000002,7.090270445,0.5,50.0,29.4,424.3,60.0,10.0,0.39375
1.0,0.0,3.9,3.9,0.7999999999999998,387.5,218.8,10.4,0.6035,34.0,0.5625,10.4,0.3408333333333333,17.54,0.6030000000000001,58.8,17.900000000000002,6.750649149999999,0.5,50.0,26.6,424.3,60.0,10.0,0.3375
1.0,0.0,3.7,3.7,0.7999999999999998,387.5,221.9,11.2,0.623,34.0,0.5625,11.2,0.3408333333333333,18.67,0.622,58.8,17.900000000000002,6.411027855,0.5,50.0,23.8,424.3,60.0,10.0,0.28125
1.0,0.0,4.2,4.2,0.51,223.5,212.6,9.0,0.616,12.0,0.1325,9.0,0.50625,15.94,0.6162000000000001,35.800000000000004,17.900000000000002,7.768425112,0.6,43.0,30.6,259.53,60.0,10.0,0.493
1.0,0.0,3.9,3.9,0.51,223.5,215.7,10.0,0.687,12.0,0.1325,10.0,0.50625,17.73,0.6864,35.800000000000004,17.900000000000002,7.767337189,0.7,43.0,26.200000000000003,259.53,60.0,10.0,0.47975
1.0,0.0,3.5000000000000004,3.5000000000000004,0.7999999999999998,387.5,221.9,11.6,0.726,34.0,0.5625,11.6,0.3408333333333333,19.99,0.7243999999999999,58.8,17.900000000000002,7.088094599,0.7,50.0,20.6,424.3,60.0,10.0,0.3672499999999999
1.0,0.0,3.6,3.6,0.51,223.5,218.8,11.0,0.758,12.0,0.1325,11.0,0.50625,19.52,0.7566,35.800000000000004,17.900000000000002,7.766249265999999,0.8,43.0,21.8,259.53,60.0,10.0,0.4665
1.0,0.0,3.4,3.4,0.7999999999999998,387.5,221.9,11.8,0.7775,34.0,0.5625,11.8,0.3408333333333333,20.65,0.7756,58.8,17.900000000000002,7.426627970999999,0.8,50.0,19.0,424.3,60.0,10.0,0.41025
1.0,0.0,3.75,3.75,0.3499999999999998,393.18,223.0,10.5,0.5375,52.0,0.43,10.5,0.1574712643333333,19.45,0.5365,60.2,6.600000000000001,6.024123875,0.25,63.0,24.0,585.53,21.0,6.0,0.12060344825
1.0,0.0,3.35,3.35,0.3499999999999998,393.18,223.8,11.7,0.7339999999999999,52.0,0.43,11.7,0.1574712643333333,21.57,0.7318999999999999,60.2,6.600000000000001,7.058637064999999,0.65,63.0,18.0,585.53,21.0,6.0,0.29136206895
1.0,0.0,3.24,3.24,0.3499999999999998,393.18,223.76,11.900000000000002,0.7911250000000001,52.0,0.43,11.900000000000002,0.1574712643333333,22.322,0.78869,60.2,6.600000000000001,7.4470047891,0.76,63.0,16.22,585.53,21.0,6.0,0.338724137915
1.0,0.0,4.04,4.04,0.76,384.5,223.76,10.759999999999998,0.3978,32.0,0.43,10.759999999999998,0.2033333333333333,16.38,0.39768,59.1,16.200000000000003,4.4768600544,0.04,52.0,29.6,424.3,54.0,10.0,0.0332
1.0,0.0,4.119999999999999,4.119999999999999,0.76,384.5,221.9,10.36,0.4067,32.0,0.43,10.36,0.2033333333333333,16.068,0.40646,59.1,16.200000000000003,4.5563339116,0.08,52.0,30.82,424.3,54.0,10.0,0.0594
1.0,0.0,4.0,4.0,0.76,384.5,223.76,10.839999999999998,0.4184,32.0,0.43,10.839999999999998,0.2033333333333333,16.644,0.41816,59.1,16.200000000000003,4.612273403199999,0.08,52.0,28.96,424.3,54.0,10.0,0.0504
1.0,0.0,4.1,4.1,0.76,384.5,221.9,10.400000000000002,0.417,32.0,0.43,10.400000000000002,0.2033333333333333,16.2,0.4167,59.1,16.200000000000003,4.6240405860000005,0.1,52.0,30.5,424.3,54.0,10.0,0.068
1.0,0.0,3.94,3.94,0.76,384.5,224.38,11.04,0.4326000000000001,32.0,0.43,11.04,0.2033333333333333,16.968,0.4323000000000001,59.1,16.200000000000003,4.6986265748,0.1,52.0,28.02,424.3,54.0,10.0,0.056
1.0,0.0,4.08,4.08,0.76,384.5,221.9,10.44,0.4273,32.0,0.43,10.44,0.2033333333333333,16.332,0.42694,59.1,16.200000000000003,4.6917472604,0.12,52.0,30.18,424.3,54.0,10.0,0.0766
